mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm
214	214	0	0	2/4	3	1	1/8		1/8	1	2815					
214	214	1/4	1/4	2/4	3	1	1/8		1/8	1	2816					
215	215	0	0	2/4	1	1	3/32		1/16	3/2	2817					
215	215	3/32	3/32	2/4	1	1	1/32		1/32	1	2818					
215	215	1/8	1/8	2/4	1	1	1/8		1/8	1	2819					
215	215	1/16	1/16	2/4	2	1	1/16		1/16	1	2820					
215	215	1/8	1/8	2/4	2	1	1/16		1/16	1	2821					
215	215	3/16	3/16	2/4	2	1	1/16		1/16	1	2822					
215	215	1/4	1/4	2/4	2	1	1/24		1/16	2/3	2823		articStaccatoBelow			
215	215	7/24	7/24	2/4	2	1	1/24		1/16	2/3	2824		articStaccatoBelow			
215	215	1/3	1/3	2/4	2	1	1/24		1/16	2/3	2825		articStaccatoBelow			
215	215	3/8	3/8	2/4	2	1	1/24		1/16	2/3	2826		articStaccatoBelow			
215	215	5/12	5/12	2/4	2	1	1/24		1/16	2/3	2827		articStaccatoBelow			
215	215	11/24	11/24	2/4	2	1	1/24		1/16	2/3	2828		articStaccatoBelow			
215	215	0	0	2/4	3	1	0					p				
215	215	0	0	2/4	3	1	1/8		1/8	1	2829					
215	215	5/16	5/16	2/4	3	1	1/16		1/16	1	2830					
215	215	3/8	3/8	2/4	3	1	1/16		1/16	1	2831					
215	215	7/16	7/16	2/4	3	1	1/16		1/16	1	2832					
215	215	1/4	1/4	2/4	4	1	1/8		1/8	1	2833					
216	216	0	0	2/4	2	1	1/16		1/16	1	2834		articStaccatoBelow			
216	216	1/16	1/16	2/4	2	1	1/16		1/16	1	2835					
216	216	1/8	1/8	2/4	2	1	1/16		1/16	1	2836					
216	216	3/16	3/16	2/4	2	1	1/16		1/16	1	2837					
216	216	1/4	1/4	2/4	2	1	1/16		1/16	1	2838		articStaccatoBelow			
216	216	5/16	5/16	2/4	2	1	1/16		1/16	1	2839					
216	216	3/8	3/8	2/4	2	1	1/16		1/16	1	2840					
216	216	7/16	7/16	2/4	2	1	1/16		1/16	1	2841					
216	216	1/16	1/16	2/4	3	1	1/16		1/16	1	2842					
216	216	1/8	1/8	2/4	3	1	1/16		1/16	1	2843					
216	216	3/16	3/16	2/4	3	1	1/16		1/16	1	2844					
216	216	5/16	5/16	2/4	3	1	1/16		1/16	1	2845					
216	216	3/8	3/8	2/4	3	1	1/16		1/16	1	2846					
216	216	7/16	7/16	2/4	3	1	1/16		1/16	1	2847					
216	216	0	0	2/4	4	1	1/8		1/8	1	2848					
216	216	1/4	1/4	2/4	4	1	1/8		1/8	1	2849					
217	217	1/4	1/4	2/4	1	1	1/24		1/16	2/3	2850		articStaccatoAbove			
217	217	7/24	7/24	2/4	1	1	1/24		1/16	2/3	2851		articStaccatoAbove			
217	217	1/3	1/3	2/4	1	1	1/24		1/16	2/3	2852		articStaccatoAbove			
217	217	3/8	3/8	2/4	1	1	1/24		1/16	2/3	2853		articStaccatoAbove			
217	217	5/12	5/12	2/4	1	1	1/24		1/16	2/3	2854		articStaccatoAbove			
217	217	11/24	11/24	2/4	1	1	1/24		1/16	2/3	2855		articStaccatoAbove			
217	217	0	0	2/4	2	1	1/16		1/16	1	2856		articStaccatoBelow			
217	217	1/16	1/16	2/4	2	1	1/16		1/16	1	2857					
217	217	1/8	1/8	2/4	2	1	1/16		1/16	1	2858					
217	217	3/16	3/16	2/4	2	1	1/16		1/16	1	2859					
217	217	1/4	1/4	2/4	2	1	1/16		1/16	1	2860		articStaccatoAbove			
217	217	5/16	5/16	2/4	2	1	1/16		1/16	1	2861		articStaccatoAbove			
217	217	3/8	3/8	2/4	2	1	1/16		1/16	1	2862		articStaccatoAbove			
217	217	7/16	7/16	2/4	2	1	1/16		1/16	1	2863		articStaccatoAbove			
217	217	1/16	1/16	2/4	3	1	1/16		1/16	1	2864					
217	217	1/8	1/8	2/4	3	1	1/16		1/16	1	2865					
217	217	3/16	3/16	2/4	3	1	1/16		1/16	1	2866					
217	217	1/4	1/4	2/4	3	1	1/16		1/16	1	2867		articStaccatoAbove			
217	217	5/16	5/16	2/4	3	1	1/16		1/16	1	2868		articStaccatoAbove			
217	217	3/8	3/8	2/4	3	1	1/16		1/16	1	2869		articStaccatoAbove			
217	217	7/16	7/16	2/4	3	1	1/16		1/16	1	2870		articStaccatoAbove			
217	217	0	0	2/4	4	1	1/8		1/8	1	2871					
217	217	1/4	1/4	2/4	4	1	1/8		1/8	1	2872					
218	218	0	0	2/4	1	1	1/16		1/16	1	2873		articStaccatoAbove			
218	218	1/16	1/16	2/4	1	1	1/16		1/16	1	2874					
218	218	1/8	1/8	2/4	1	1	1/16		1/16	1	2875					
218	218	3/16	3/16	2/4	1	1	1/16		1/16	1	2876					
218	218	1/4	1/4	2/4	1	1	1/16		1/16	1	2877		articStaccatoAbove			
218	218	5/16	5/16	2/4	1	1	1/16		1/16	1	2878					
218	218	3/8	3/8	2/4	1	1	1/16		1/16	1	2879					
218	218	7/16	7/16	2/4	1	1	1/16		1/16	1	2880					
218	218	0	0	2/4	2	1	1/16		1/16	1	2881					
218	218	1/16	1/16	2/4	2	1	1/16		1/16	1	2882					
218	218	1/8	1/8	2/4	2	1	1/16		1/16	1	2883					
218	218	3/16	3/16	2/4	2	1	1/16		1/16	1	2884					
218	218	1/4	1/4	2/4	2	1	1/16		1/16	1	2885					
218	218	5/16	5/16	2/4	2	1	1/16		1/16	1	2886					
218	218	3/8	3/8	2/4	2	1	1/16		1/16	1	2887					
218	218	7/16	7/16	2/4	2	1	1/16		1/16	1	2888					
218	218	0	0	2/4	3	1	1/16		1/16	1	2889					
218	218	1/16	1/16	2/4	3	1	1/16		1/16	1	2890					
218	218	1/8	1/8	2/4	3	1	1/16		1/16	1	2891					
218	218	3/16	3/16	2/4	3	1	1/16		1/16	1	2892					
218	218	1/4	1/4	2/4	3	1	1/16		1/16	1	2893					
218	218	5/16	5/16	2/4	3	1	1/16		1/16	1	2894					
218	218	3/8	3/8	2/4	3	1	1/16		1/16	1	2895					
218	218	7/16	7/16	2/4	3	1	1/16		1/16	1	2896					
218	218	0	0	2/4	4	1	1/8		1/8	1	2897					
218	218	1/4	1/4	2/4	4	1	1/8		1/8	1	2898					
219	219	0	0	2/4	1	1	1/16		1/16	1	2899		articStaccatoAbove			
219	219	1/16	1/16	2/4	1	1	1/16		1/16	1	2900					
219	219	1/8	1/8	2/4	1	1	1/16		1/16	1	2901					
219	219	3/16	3/16	2/4	1	1	1/16		1/16	1	2902					
219	219	1/4	1/4	2/4	1	1	1/24		1/16	2/3	2903		articStaccatoAbove			
219	219	7/24	7/24	2/4	1	1	1/24		1/16	2/3	2904		articStaccatoAbove			
219	219	1/3	1/3	2/4	1	1	1/24		1/16	2/3	2905		articStaccatoAbove			
219	219	3/8	3/8	2/4	1	1	1/24		1/16	2/3	2906		articStaccatoAbove			
219	219	5/12	5/12	2/4	1	1	1/24		1/16	2/3	2907		articStaccatoAbove			
219	219	11/24	11/24	2/4	1	1	1/24		1/16	2/3	2908		articStaccatoAbove			
219	219	0	0	2/4	2	1	1/16		1/16	1	2909					
219	219	1/16	1/16	2/4	2	1	1/16		1/16	1	2910					
219	219	1/8	1/8	2/4	2	1	1/16		1/16	1	2911					
219	219	3/16	3/16	2/4	2	1	1/16		1/16	1	2912					
219	219	1/4	1/4	2/4	2	1	1/16		1/16	1	2913					
219	219	5/16	5/16	2/4	2	1	1/16		1/16	1	2914					
219	219	3/8	3/8	2/4	2	1	1/16		1/16	1	2915					
219	219	7/16	7/16	2/4	2	1	1/16		1/16	1	2916					
219	219	0	0	2/4	3	1	1/16		1/16	1	2917					
219	219	1/16	1/16	2/4	3	1	1/16		1/16	1	2918					
219	219	1/8	1/8	2/4	3	1	1/16		1/16	1	2919					
219	219	3/16	3/16	2/4	3	1	1/16		1/16	1	2920					
219	219	1/4	1/4	2/4	3	1	1/16		1/16	1	2921					
219	219	5/16	5/16	2/4	3	1	1/16		1/16	1	2922					
219	219	3/8	3/8	2/4	3	1	1/16		1/16	1	2923					
219	219	7/16	7/16	2/4	3	1	1/16		1/16	1	2924					
219	219	0	0	2/4	4	1	1/8		1/8	1	2925					
219	219	1/4	1/4	2/4	4	1	1/8		1/8	1	2926					
220	220	0	0	2/4	1	1	1/24		1/16	2/3	2927					
220	220	1/24	1/24	2/4	1	1	1/24		1/16	2/3	2928					
220	220	1/12	1/12	2/4	1	1	1/24		1/16	2/3	2929					
220	220	1/8	1/8	2/4	1	1	1/24		1/16	2/3	2930					
220	220	1/6	1/6	2/4	1	1	1/24		1/16	2/3	2931					
220	220	5/24	5/24	2/4	1	1	1/24		1/16	2/3	2932					
220	220	1/4	1/4	2/4	1	1	1/24		1/16	2/3	2933					
220	220	7/24	7/24	2/4	1	1	1/24		1/16	2/3	2934					
220	220	1/3	1/3	2/4	1	1	1/24		1/16	2/3	2935					
220	220	3/8	3/8	2/4	1	1	1/24		1/16	2/3	2936					
220	220	5/12	5/12	2/4	1	1	1/24		1/16	2/3	2937					
220	220	11/24	11/24	2/4	1	1	1/24		1/16	2/3	2938					
220	220	0	0	2/4	2	1	1/8		1/8	1	2939					
220	220	1/8	1/8	2/4	2	1	1/8		1/8	1	2940		articStaccatoAbove			
220	220	1/4	1/4	2/4	2	1	1/8		1/8	1	2941		articStaccatoBelow			
220	220	3/8	3/8	2/4	2	1	1/8		1/8	1	2942		articStaccatoBelow			
220	220	0	0	2/4	3	1	1/8		1/8	1	2943					
220	220	0	0	2/4	4	1	1/4		1/4	1	2944					
221	221	0	0	2/4	1	1	1/24		1/16	2/3	2945					
221	221	1/24	1/24	2/4	1	1	1/24		1/16	2/3	2946					
221	221	1/12	1/12	2/4	1	1	1/24		1/16	2/3	2947					
221	221	1/8	1/8	2/4	1	1	1/24		1/16	2/3	2948					
221	221	1/6	1/6	2/4	1	1	1/24		1/16	2/3	2949					
221	221	5/24	5/24	2/4	1	1	1/24		1/16	2/3	2950					
221	221	1/4	1/4	2/4	1	1	1/24		1/16	2/3	2951					
221	221	7/24	7/24	2/4	1	1	1/24		1/16	2/3	2952					
221	221	1/3	1/3	2/4	1	1	1/24		1/16	2/3	2953					
221	221	3/8	3/8	2/4	1	1	1/24		1/16	2/3	2954					
221	221	5/12	5/12	2/4	1	1	1/24		1/16	2/3	2955					
221	221	11/24	11/24	2/4	1	1	1/24		1/16	2/3	2956					
221	221	0	0	2/4	2	1	1/8		1/8	1	2957		articStaccatoBelow			
221	221	1/8	1/8	2/4	2	1	1/8		1/8	1	2958		articStaccatoBelow			
221	221	1/4	1/4	2/4	2	1	1/8		1/8	1	2959		articStaccatoBelow			
221	221	3/8	3/8	2/4	2	1	1/8		1/8	1	2960		articStaccatoBelow			
222	222	0	0	2/4	1	1	1/24		1/16	2/3	2961					
222	222	1/24	1/24	2/4	1	1	1/24		1/16	2/3	2962					
222	222	1/12	1/12	2/4	1	1	1/24		1/16	2/3	2963					
222	222	1/8	1/8	2/4	1	1	1/24		1/16	2/3	2964					
222	222	1/6	1/6	2/4	1	1	1/24		1/16	2/3	2965					
222	222	5/24	5/24	2/4	1	1	1/24		1/16	2/3	2966					
222	222	1/4	1/4	2/4	1	1	1/24		1/16	2/3	2967					
222	222	7/24	7/24	2/4	1	1	1/24		1/16	2/3	2968					
222	222	1/3	1/3	2/4	1	1	1/24		1/16	2/3	2969					
222	222	3/8	3/8	2/4	1	1	1/24		1/16	2/3	2970					
222	222	5/12	5/12	2/4	1	1	1/24		1/16	2/3	2971					
222	222	11/24	11/24	2/4	1	1	1/24		1/16	2/3	2972					
222	222	0	0	2/4	2	1	1/8		1/8	1	2973		articStaccatoBelow			
222	222	1/8	1/8	2/4	2	1	1/8		1/8	1	2974		articStaccatoBelow			
222	222	1/4	1/4	2/4	2	1	1/8		1/8	1	2975		articStaccatoBelow			
222	222	3/8	3/8	2/4	2	1	1/8		1/8	1	2976		articStaccatoBelow			
222	222	1/8	1/8	2/4	3	1	1/8		1/8	1	2977		articStaccatoBelow			
222	222	1/4	1/4	2/4	3	1	1/8		1/8	1	2978		articStaccatoBelow			
222	222	3/8	3/8	2/4	3	1	1/8		1/8	1	2979		articStaccatoBelow			
222	222	1/8	1/8	2/4	4	1	1/8		1/8	1	2980		articStaccatoAbove			
222	222	1/4	1/4	2/4	4	1	1/8		1/8	1	2981		articStaccatoAbove			
222	222	3/8	3/8	2/4	4	1	1/8		1/8	1	2982		articStaccatoAbove			
223	223	0	0	2/4	1	1	0									
223	223	0	0	2/4	1	1	1/16		1/16	1	2983					
223	223	1/16	1/16	2/4	1	1	1/16		1/16	1	2984					
223	223	1/8	1/8	2/4	1	1	1/16		1/16	1	2985					
223	223	3/16	3/16	2/4	1	1	1/16		1/16	1	2986					
223	223	1/4	1/4	2/4	1	1	1/16		1/16	1	2987					
223	223	5/16	5/16	2/4	1	1	1/16		1/16	1	2988					
223	223	3/8	3/8	2/4	1	1	1/16		1/16	1	2989					
223	223	7/16	7/16	2/4	1	1	1/16		1/16	1	2990					
223	223	0	0	2/4	2	1	0									
223	223	0	0	2/4	2	1	1/8		1/8	1	2991					
223	223	1/8	1/8	2/4	2	1	1/4		1/4	1	2992					
223	223	3/8	3/8	2/4	2	1	1/8		1/8	1	2993					
223	223	0	0	2/4	3	1	0									
223	223	0	0	2/4	3	1	1/8		1/8	1	2994					
223	223	1/8	1/8	2/4	3	1	1/4		1/4	1	2995					
223	223	3/8	3/8	2/4	3	1	1/8		1/8	1	2996					
223	223	0	0	2/4	4	1	0									
223	223	0	0	2/4	4	1	1/8		1/8	1	2997					
223	223	1/8	1/8	2/4	4	1	1/8		1/8	1	2998					
223	223	1/4	1/4	2/4	4	1	1/8		1/8	1	2999					
223	223	3/8	3/8	2/4	4	1	1/8		1/8	1	3000					
224	224	0	0	2/4	1	1	1/16		1/16	1	3001					
224	224	1/16	1/16	2/4	1	1	1/16		1/16	1	3002					
224	224	1/8	1/8	2/4	1	1	1/16		1/16	1	3003					
224	224	3/16	3/16	2/4	1	1	1/16		1/16	1	3004					
224	224	1/4	1/4	2/4	1	1	1/16		1/16	1	3005					
224	224	5/16	5/16	2/4	1	1	1/16		1/16	1	3006					
224	224	3/8	3/8	2/4	1	1	1/16		1/16	1	3007					
224	224	7/16	7/16	2/4	1	1	1/16		1/16	1	3008					
224	224	0	0	2/4	2	1	1/8		1/8	1	3009					
224	224	1/8	1/8	2/4	2	1	1/4		1/4	1	3010					
224	224	3/8	3/8	2/4	2	1	1/8		1/8	1	3011					
224	224	0	0	2/4	3	1	1/8		1/8	1	3012					
224	224	1/8	1/8	2/4	3	1	1/8		1/8	1	3013					
224	224	1/4	1/4	2/4	3	1	1/8		1/8	1	3014					
224	224	3/8	3/8	2/4	3	1	1/8		1/8	1	3015					
224	224	0	0	2/4	4	1	1/8		1/8	1	3016					
224	224	1/8	1/8	2/4	4	1	1/8		1/8	1	3017					
224	224	1/4	1/4	2/4	4	1	1/8		1/8	1	3018					
224	224	3/8	3/8	2/4	4	1	1/8		1/8	1	3019					
225	225	0	0	2/4	1	1	1/16		1/16	1	3020					
225	225	1/16	1/16	2/4	1	1	1/8		1/8	1	3021					
225	225	3/16	3/16	2/4	1	1	1/16		1/16	1	3022					
225	225	1/4	1/4	2/4	1	1	1/16		1/16	1	3023					
225	225	5/16	5/16	2/4	1	1	1/8		1/8	1	3024					
225	225	7/16	7/16	2/4	1	1	1/16		1/16	1	3025					
225	225	0	0	2/4	2	1	1/8		1/8	1	3026					
225	225	1/8	1/8	2/4	2	1	1/4		1/4	1	3027					
225	225	3/8	3/8	2/4	2	1	1/8		1/8	1	3028					
225	225	0	0	2/4	3	1	1/8		1/8	1	3029					
225	225	1/8	1/8	2/4	3	1	1/4		1/4	1	3030					
225	225	3/8	3/8	2/4	3	1	1/8		1/8	1	3031					
225	225	0	0	2/4	4	1	1/8		1/8	1	3032		articStaccatoBelow			
225	225	1/8	1/8	2/4	4	1	1/8		1/8	1	3033		articStaccatoBelow			
225	225	1/4	1/4	2/4	4	1	1/8		1/8	1	3034		articStaccatoBelow			
225	225	3/8	3/8	2/4	4	1	1/8		1/8	1	3035		articStaccatoBelow			
226	226	0	0	2/4	1	1	1/16		1/16	1	3036					
226	226	1/16	1/16	2/4	1	1	1/8		1/8	1	3037					
226	226	3/16	3/16	2/4	1	1	1/16		1/16	1	3038					
226	226	1/4	1/4	2/4	1	1	1/16		1/16	1	3039					
226	226	5/16	5/16	2/4	1	1	1/8		1/8	1	3040					
226	226	7/16	7/16	2/4	1	1	1/16		1/16	1	3041					
226	226	0	0	2/4	2	1	1/8		1/8	1	3042					
226	226	1/8	1/8	2/4	2	1	1/4		1/4	1	3043					
226	226	3/8	3/8	2/4	2	1	1/8		1/8	1	3044					
226	226	0	0	2/4	3	1	1/8		1/8	1	3045					
226	226	1/8	1/8	2/4	3	1	1/4		1/4	1	3046					
226	226	3/8	3/8	2/4	3	1	1/8		1/8	1	3047					
226	226	0	0	2/4	4	1	1/8		1/8	1	3048		articStaccatoBelow			
226	226	1/8	1/8	2/4	4	1	1/8		1/8	1	3049		articStaccatoBelow			
226	226	1/4	1/4	2/4	4	1	1/8		1/8	1	3050		articStaccatoBelow			
226	226	3/8	3/8	2/4	4	1	1/8		1/8	1	3051		articStaccatoBelow			
227	227	0	0	2/4	1	1	1/8		1/8	1	3052					
227	227	1/8	1/8	2/4	1	1	0					sf				
227	227	1/8	1/8	2/4	1	1	1/24		1/16	2/3	3053					
227	227	1/6	1/6	2/4	1	1	1/24		1/16	2/3	3054					
227	227	5/24	5/24	2/4	1	1	1/24		1/16	2/3	3055					
227	227	1/4	1/4	2/4	1	1	1/24		1/16	2/3	3056					
227	227	7/24	7/24	2/4	1	1	1/24		1/16	2/3	3057					
227	227	1/3	1/3	2/4	1	1	1/24		1/16	2/3	3058					
227	227	3/8	3/8	2/4	1	1	1/24		1/16	2/3	3059					
227	227	5/12	5/12	2/4	1	1	1/24		1/16	2/3	3060					
227	227	11/24	11/24	2/4	1	1	1/24		1/16	2/3	3061					
227	227	0	0	2/4	2	1	1/8		1/8	1	3062					
227	227	1/8	1/8	2/4	2	1	0					sf				
227	227	1/8	1/8	2/4	2	1	1/8		1/8	1	3063					
227	227	1/4	1/4	2/4	2	1	1/8		1/8	1	3064					
227	227	3/8	3/8	2/4	2	1	1/8		1/8	1	3065					
227	227	0	0	2/4	3	1	1/8		1/8	1	3066					
227	227	1/8	1/8	2/4	3	1	0					sf				
227	227	1/8	1/8	2/4	3	1	1/8		1/8	1	3067					
227	227	1/4	1/4	2/4	3	1	1/8		1/8	1	3068					
227	227	3/8	3/8	2/4	3	1	1/8		1/8	1	3069					
227	227	0	0	2/4	4	1	1/2		1/2	1	3070					
228	228	0	0	2/4	1	1	1/24		1/16	2/3	3071					
228	228	1/24	1/24	2/4	1	1	1/24		1/16	2/3	3072					
228	228	1/12	1/12	2/4	1	1	1/24		1/16	2/3	3073					
228	228	1/8	1/8	2/4	1	1	0					sf				
228	228	1/8	1/8	2/4	1	1	1/24		1/16	2/3	3074					
228	228	1/6	1/6	2/4	1	1	1/24		1/16	2/3	3075					
228	228	5/24	5/24	2/4	1	1	1/24		1/16	2/3	3076					
228	228	1/4	1/4	2/4	1	1	1/24		1/16	2/3	3077					
228	228	7/24	7/24	2/4	1	1	1/24		1/16	2/3	3078					
228	228	1/3	1/3	2/4	1	1	1/24		1/16	2/3	3079					
228	228	3/8	3/8	2/4	1	1	1/24		1/16	2/3	3080					
228	228	5/12	5/12	2/4	1	1	1/24		1/16	2/3	3081					
228	228	11/24	11/24	2/4	1	1	1/24		1/16	2/3	3082					
228	228	0	0	2/4	2	1	1/8		1/8	1	3083					
228	228	1/8	1/8	2/4	2	1	1/8		1/8	1	3084					
228	228	1/4	1/4	2/4	2	1	1/8		1/8	1	3085					
228	228	3/8	3/8	2/4	2	1	1/8		1/8	1	3086					
228	228	0	0	2/4	3	1	1/8		1/8	1	3087					
228	228	1/8	1/8	2/4	3	1	0					sf				
228	228	1/8	1/8	2/4	3	1	0					sf				
228	228	1/8	1/8	2/4	3	1	1/8		1/8	1	3088					
228	228	1/4	1/4	2/4	3	1	1/8		1/8	1	3089					
228	228	3/8	3/8	2/4	3	1	1/8		1/8	1	3090					
228	228	0	0	2/4	4	1	1/8		1/8	1	3091					
228	228	1/8	1/8	2/4	4	1	0					sf				
228	228	1/8	1/8	2/4	4	1	1/8		1/8	1	3092					
228	228	1/4	1/4	2/4	4	1	1/8		1/8	1	3093					
228	228	3/8	3/8	2/4	4	1	1/8		1/8	1	3094					
229	229	0	0	2/4	1	1	0					p				
229	229	0	0	2/4	1	1	1/24		1/16	2/3	3095					
229	229	1/24	1/24	2/4	1	1	1/24		1/16	2/3	3096					
229	229	1/12	1/12	2/4	1	1	1/24		1/16	2/3	3097					
229	229	3/8	3/8	2/4	1	1	1/8		1/8	1	3098					
229	229	0	0	2/4	2	1	1/8		1/8	1	3099		articStaccatoBelow			
229	229	0	0	2/4	3	1	1/8		1/8	1	3100		articStaccatoBelow			
229	229	0	0	2/4	4	1	1/8		1/8	1	3101		articStaccatoBelow			
230	230	0	0	2/4	1	1	0					p				
230	230	0	0	2/4	1	1	1/8		1/8	1	3102					
230	230	1/8	1/8	2/4	1	1	1/8		1/8	1	3103					
230	230	1/4	1/4	2/4	1	1	1/16		1/16	1	3104					
230	230	5/16	5/16	2/4	1	1	1/16		1/16	1	3105					
230	230	3/8	3/8	2/4	1	1	1/16		1/16	1	3106					
230	230	7/16	7/16	2/4	1	1	1/16		1/16	1	3107					
230	230	1/8	1/8	2/4	2	1	1/4		1/4	1	3108					
230	230	3/8	3/8	2/4	2	1	1/8		1/8	1	3109					
230	230	1/8	1/8	2/4	3	1	0					p				
230	230	1/8	1/8	2/4	3	1	1/8		1/8	1	3110		articStaccatoAbove			
230	230	1/4	1/4	2/4	3	1	1/8		1/8	1	3111		articStaccatoAbove			
230	230	3/8	3/8	2/4	3	1	1/8		1/8	1	3112		articStaccatoAbove			
231	231	0	0	2/4	1	1	1/8		1/8	1	3113					
231	231	1/8	1/8	2/4	1	1	1/8		1/8	1	3114					
231	231	1/4	1/4	2/4	1	1	1/8		1/8	1	3115					
231	231	3/8	3/8	2/4	1	1	1/8		1/8	1	3116					
231	231	0	0	2/4	2	1	1/8		1/8	1	3117		articStaccatoAbove			
231	231	1/8	1/8	2/4	2	1	1/8		1/8	1	3118		articStaccatoAbove			
231	231	0	0	2/4	3	1	1/8		1/8	1	3119		articStaccatoAbove			
231	231	1/8	1/8	2/4	3	1	1/8		1/8	1	3120		articStaccatoAbove			
232	232	0	0	2/4	1	1	0					p				
232	232	0	0	2/4	1	1	1/4		1/4	1	3121					
232	232	1/4	1/4	2/4	1	1	1/16		1/16	1	3122					
232	232	5/16	5/16	2/4	1	1	1/16		1/16	1	3123					
232	232	3/8	3/8	2/4	1	1	1/16		1/16	1	3124					
232	232	7/16	7/16	2/4	1	1	1/16		1/16	1	3125					
232	232	1/8	1/8	2/4	2	1	1/8		1/8	1	3126		articStaccatoAbove			
232	232	1/4	1/4	2/4	2	1	1/8		1/8	1	3127		articStaccatoAbove			
232	232	3/8	3/8	2/4	2	1	1/8		1/8	1	3128		articStaccatoAbove			
232	232	1/8	1/8	2/4	3	1	1/4		1/4	1	3129		articStaccatoBelow			
232	232	3/8	3/8	2/4	3	1	1/8		1/8	1	3130		articStaccatoBelow			
232	232	1/8	1/8	2/4	4	1	1/8		1/8	1	3131		articStaccatoAbove			
232	232	1/4	1/4	2/4	4	1	1/8		1/8	1	3132		articStaccatoBelow			
232	232	3/8	3/8	2/4	4	1	1/8		1/8	1	3133		articStaccatoBelow			
233	233	0	0	2/4	1	1	1/4		1/4	1	3134					
233	233	0	0	2/4	2	1	1/4		1/4	1	3135					
233	233	0	0	2/4	3	1	1/8		1/8	1	3136					
233	233	0	0	2/4	4	1	1/4		1/4	1	3137					
233	233	3/8	3/8	2/4	4	1	1/8		1/8	1	3138					
234	234	0	0	2/4	4	1	0									
234	234	0	0	2/4	4	1	1/4		1/4	1	3139					
234	234	1/4	1/4	2/4	4	1	1/16		1/16	1	3140					
234	234	5/16	5/16	2/4	4	1	1/16		1/16	1	3141					
234	234	3/8	3/8	2/4	4	1	1/16		1/16	1	3142					
234	234	7/16	7/16	2/4	4	1	1/16		1/16	1	3143					
235	235	0	0	2/4	1	1	0									
235	235	0	0	2/4	1	1	1/2		1/2	1	3144					
235	235	0	0	2/4	3	1	1/4		1/4	1	3145					
235	235	1/4	1/4	2/4	3	1	1/16		1/16	1	3146					
235	235	5/16	5/16	2/4	3	1	1/16		1/16	1	3147					
235	235	3/8	3/8	2/4	3	1	1/16		1/16	1	3148					
235	235	7/16	7/16	2/4	3	1	1/16		1/16	1	3149					
235	235	0	0	2/4	4	1	1/4		1/4	1	3150					
235	235	1/4	1/4	2/4	4	1	1/16		1/16	1	3151					
235	235	5/16	5/16	2/4	4	1	1/16		1/16	1	3152					
235	235	3/8	3/8	2/4	4	1	1/16		1/16	1	3153					
235	235	7/16	7/16	2/4	4	1	1/16		1/16	1	3154					
236	236	0	0	2/4	1	1	1/2		1/2	1	3155					
236	236	0	0	2/4	2	1	1/4		1/4	1	3156					
236	236	1/4	1/4	2/4	2	1	1/16		1/16	1	3157					
236	236	5/16	5/16	2/4	2	1	1/16		1/16	1	3158					
236	236	3/8	3/8	2/4	2	1	1/16		1/16	1	3159					
236	236	7/16	7/16	2/4	2	1	1/16		1/16	1	3160					
236	236	0	0	2/4	3	1	1/4		1/4	1	3161					
236	236	1/4	1/4	2/4	3	1	1/16		1/16	1	3162					
236	236	5/16	5/16	2/4	3	1	1/16		1/16	1	3163					
236	236	3/8	3/8	2/4	3	1	1/16		1/16	1	3164					
236	236	7/16	7/16	2/4	3	1	1/16		1/16	1	3165					
236	236	0	0	2/4	4	1	1/4		1/4	1	3166					
236	236	1/4	1/4	2/4	4	1	1/16		1/16	1	3167					
236	236	5/16	5/16	2/4	4	1	1/16		1/16	1	3168					
236	236	3/8	3/8	2/4	4	1	1/16		1/16	1	3169					
236	236	7/16	7/16	2/4	4	1	1/16		1/16	1	3170					
237	237	0	0	2/4	1	1	1/8		1/8	1	3171					
237	237	1/8	1/8	2/4	1	1	3/8		1/4	3/2	3172					
237	237	0	0	2/4	2	1	1/2		1/2	1	3173					
237	237	0	0	2/4	3	1	1/2		1/2	1	3174					
237	237	0	0	2/4	4	1	1/2		1/2	1	3175					
238	238	0	0	2/4	1	1	0					p				
238	238	0	0	2/4	1	1	1/2		1/2	1	3176					
238	238	0	0	2/4	2	1	0					p				
238	238	0	0	2/4	2	1	1/4		1/4	1	3177					
238	238	1/4	1/4	2/4	2	1	1/16		1/16	1	3178					
238	238	5/16	5/16	2/4	2	1	1/16		1/16	1	3179					
238	238	3/8	3/8	2/4	2	1	1/16		1/16	1	3180					
238	238	7/16	7/16	2/4	2	1	1/16		1/16	1	3181					
238	238	0	0	2/4	3	1	0					p				
238	238	0	0	2/4	3	1	1/4		1/4	1	3182					
238	238	1/4	1/4	2/4	3	1	1/16		1/16	1	3183					
238	238	5/16	5/16	2/4	3	1	1/16		1/16	1	3184					
238	238	3/8	3/8	2/4	3	1	1/16		1/16	1	3185					
238	238	7/16	7/16	2/4	3	1	1/16		1/16	1	3186					
238	238	0	0	2/4	4	1	0					p				
238	238	0	0	2/4	4	1	1/4		1/4	1	3187					
238	238	1/4	1/4	2/4	4	1	1/16		1/16	1	3188					
238	238	5/16	5/16	2/4	4	1	1/16		1/16	1	3189					
238	238	3/8	3/8	2/4	4	1	1/16		1/16	1	3190					
238	238	7/16	7/16	2/4	4	1	1/16		1/16	1	3191					
